YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W11,189,0,98,0,,PL84,37958138,PL,Age50_59,COM,150688
2021-W11,0,0,0,0,,PL84,37958138,PL,Age50_59,JANSS,150688
2021-W11,36,0,23,0,,PL84,37958138,PL,Age50_59,MOD,150688
2021-W11,0,0,0,0,,PL71,37958138,PL,Age50_59,JANSS,299875
2021-W11,24,0,20,0,,PL71,37958138,PL,Age50_59,MOD,299875
2021-W11,0,0,0,0,,PL41,37958138,PL,Age50_59,JANSS,408573
2021-W11,33,0,9,0,,PL41,37958138,PL,Age50_59,MOD,408573
2021-W11,486,0,0,0,,PL42,37958138,PL,Age50_59,AZ,202987
2021-W11,0,0,0,0,,PL,37958138,PL,Age50_59,JANSS,4606379
2021-W11,6532,0,2715,0,,PL,37958138,PL,Age50_59,COM,4606379
2021-W11,203,0,152,0,,PL42,37958138,PL,Age50_59,COM,202987
2021-W11,2252,0,1,0,,PL92X,37958138,PL,Age60_69,AZ,
2021-W11,4426,0,1362,0,,PL92X,37958138,PL,Age60_69,COM,
2021-W11,0,0,0,0,,PL92X,37958138,PL,Age60_69,JANSS,
2021-W11,1470,0,1,0,,PL63,37958138,PL,Age60_69,AZ,303074
2021-W11,2169,0,525,0,,PL63,37958138,PL,Age60_69,COM,303074
2021-W11,162,0,33,0,,PL81,37958138,PL,Age60_69,MOD,282559
2021-W11,2160,0,636,0,,PL41,37958138,PL,Age60_69,COM,451714
2021-W11,0,0,0,0,,PL41,37958138,PL,Age60_69,JANSS,451714
2021-W11,0,0,0,0,,PL21,37958138,PL,Age60_69,JANSS,411003
2021-W11,0,0,0,0,,PL51,37958138,PL,Age60_69,JANSS,427511
2021-W11,2786,0,638,0,,PL51,37958138,PL,Age60_69,COM,427511
2021-W11,1583,0,1,0,,PL51,37958138,PL,Age60_69,AZ,427511
2021-W11,0,0,0,0,,PL63,37958138,PL,Age60_69,JANSS,303074
2021-W11,312,0,302,0,,PL63,37958138,PL,Age60_69,MOD,303074
2021-W11,2588,0,0,0,,PL82,37958138,PL,Age60_69,AZ,260743
2021-W11,2809,0,574,0,,PL82,37958138,PL,Age60_69,COM,260743
2021-W11,0,0,0,0,,PL82,37958138,PL,Age60_69,JANSS,260743
2021-W11,267,0,11,0,,PL42,37958138,PL,Age60_69,MOD,253178
2021-W11,91,0,303,0,,PL21,37958138,PL,Age60_69,MOD,411003
2021-W11,108,0,99,0,,PL41,37958138,PL,Age60_69,MOD,451714
2021-W11,262,0,308,0,,PL92X,37958138,PL,Age60_69,MOD,
2021-W11,103,0,132,0,,PL62,37958138,PL,Age60_69,MOD,194061
2021-W11,0,0,0,0,,PL62,37958138,PL,Age60_69,JANSS,194061
2021-W11,1154,0,487,0,,PL62,37958138,PL,Age60_69,COM,194061
2021-W11,0,0,0,0,,PL42,37958138,PL,Age60_69,JANSS,253178
2021-W11,927,0,484,0,,PL42,37958138,PL,Age60_69,COM,253178
2021-W11,1291,0,0,0,,PL42,37958138,PL,Age60_69,AZ,253178
2021-W11,150,0,222,0,,PL82,37958138,PL,Age60_69,MOD,260743
2021-W11,566,0,3,0,,PL71,37958138,PL,Age60_69,AZ,358487
2021-W11,2445,0,2249,0,,PL,37958138,PL,Age60_69,MOD,5179612
2021-W11,1753,0,672,0,,PL71,37958138,PL,Age60_69,COM,358487
2021-W11,0,0,0,0,,PL71,37958138,PL,Age60_69,JANSS,358487
2021-W11,192,0,121,0,,PL71,37958138,PL,Age60_69,MOD,358487
2021-W11,0,0,0,0,,PL43,37958138,PL,Age60_69,JANSS,144781
2021-W11,839,0,240,0,,PL43,37958138,PL,Age60_69,COM,144781
2021-W11,202,0,7,0,,PL43,37958138,PL,Age60_69,AZ,144781
2021-W11,1148,0,0,0,,PL21,37958138,PL,Age60_69,AZ,411003
2021-W11,10,0,6,0,,PL52,37958138,PL,Age60_69,MOD,132877
2021-W11,17,0,52,0,,PL61,37958138,PL,Age60_69,MOD,283734
2021-W11,0,0,0,0,,PL61,37958138,PL,Age60_69,JANSS,283734
2021-W11,142,0,0,0,,PL72,37958138,PL,Age60_69,AZ,176999
2021-W11,756,0,268,0,,PL72,37958138,PL,Age60_69,COM,176999
2021-W11,2560,0,635,0,,PL21,37958138,PL,Age60_69,COM,411003
2021-W11,2039,0,0,0,,PL62,37958138,PL,Age60_69,AZ,194061
2021-W11,336,0,0,0,,PL81,37958138,PL,Age60_69,AZ,282559
2021-W11,0,0,0,0,,PL81,37958138,PL,Age60_69,JANSS,282559
2021-W11,215,0,179,0,,PL22,37958138,PL,Age60_69,MOD,643350
2021-W11,0,0,0,0,,PL22,37958138,PL,Age60_69,JANSS,643350
2021-W11,2411,0,762,0,,PL22,37958138,PL,Age60_69,COM,643350
2021-W11,1004,0,1,0,,PL22,37958138,PL,Age60_69,AZ,643350
2021-W11,466,0,411,0,,PL51,37958138,PL,Age60_69,MOD,427511
2021-W11,1143,0,0,0,,PL84,37958138,PL,Age60_69,AZ,149081
2021-W11,963,0,353,0,,PL84,37958138,PL,Age60_69,COM,149081
2021-W11,0,0,0,0,,PL84,37958138,PL,Age60_69,JANSS,149081
2021-W11,0,0,0,0,,PL52,37958138,PL,Age60_69,JANSS,132877
2021-W11,725,0,188,0,,PL52,37958138,PL,Age60_69,COM,132877
2021-W11,721,0,0,0,,PL52,37958138,PL,Age60_69,AZ,132877
2021-W11,1306,0,402,0,,PL61,37958138,PL,Age60_69,COM,283734
2021-W11,0,0,0,0,,PL72,37958138,PL,Age60_69,JANSS,176999
2021-W11,5,0,0,0,,PL72,37958138,PL,Age60_69,MOD,176999
2021-W11,2053,0,607,0,,PL81,37958138,PL,Age60_69,COM,282559
2021-W11,66,0,62,0,,PL84,37958138,PL,Age60_69,MOD,149081
2021-W11,791,0,0,0,,PL61,37958138,PL,Age60_69,AZ,283734
2021-W11,19,0,8,0,,PL43,37958138,PL,Age60_69,MOD,144781
2021-W11,840,0,0,0,,PL41,37958138,PL,Age60_69,AZ,451714
2021-W11,0,0,0,0,,PL,37958138,PL,Age60_69,JANSS,5179612
2021-W11,29797,0,8833,0,,PL,37958138,PL,Age60_69,COM,5179612
2021-W11,18116,0,14,0,,PL,37958138,PL,Age60_69,AZ,5179612
2021-W11,9814,0,4662,0,,PL63,37958138,PL,Age70_79,COM,158403
2021-W11,2,0,0,0,,PL63,37958138,PL,Age70_79,AZ,158403
2021-W11,4617,0,3760,0,,PL42,37958138,PL,Age70_79,COM,123207
2021-W11,0,0,0,0,,PL42,37958138,PL,Age70_79,JANSS,123207
2021-W11,1497,0,74,0,,PL42,37958138,PL,Age70_79,MOD,123207
2021-W11,2115,0,3196,0,,PL51,37958138,PL,Age70_79,MOD,213985
2021-W11,0,0,0,0,,PL51,37958138,PL,Age70_79,JANSS,213985
2021-W11,13834,0,5561,0,,PL51,37958138,PL,Age70_79,COM,213985
2021-W11,2,0,0,0,,PL51,37958138,PL,Age70_79,AZ,213985
2021-W11,219,0,922,0,,PL62,37958138,PL,Age70_79,MOD,91015
2021-W11,0,0,0,0,,PL62,37958138,PL,Age70_79,JANSS,91015
2021-W11,5234,0,3595,0,,PL62,37958138,PL,Age70_79,COM,91015
2021-W11,2,0,1,0,,PL62,37958138,PL,Age70_79,AZ,91015
2021-W11,41,0,187,0,,PL43,37958138,PL,Age70_79,MOD,70780
2021-W11,0,0,0,0,,PL43,37958138,PL,Age70_79,JANSS,70780
2021-W11,4915,0,2134,0,,PL43,37958138,PL,Age70_79,COM,70780
2021-W11,5,0,0,0,,PL43,37958138,PL,Age70_79,AZ,70780
2021-W11,0,0,0,0,,PL61,37958138,PL,Age70_79,JANSS,149890
2021-W11,7712,0,3900,0,,PL61,37958138,PL,Age70_79,COM,149890
2021-W11,2,0,0,0,,PL61,37958138,PL,Age70_79,AZ,149890
2021-W11,1373,0,1689,0,,PL22,37958138,PL,Age70_79,MOD,356929
2021-W11,0,0,0,0,,PL22,37958138,PL,Age70_79,JANSS,356929
2021-W11,14312,0,7380,0,,PL22,37958138,PL,Age70_79,COM,356929
2021-W11,5,0,10,0,,PL22,37958138,PL,Age70_79,AZ,356929
2021-W11,383,0,451,0,,PL81,37958138,PL,Age70_79,MOD,158235
2021-W11,103,0,332,0,,PL61,37958138,PL,Age70_79,MOD,149890
2021-W11,0,0,0,0,,PL92X,37958138,PL,Age70_79,JANSS,
2021-W11,1,0,0,0,,PL41,37958138,PL,Age70_79,AZ,244115
2021-W11,12415,0,6339,0,,PL41,37958138,PL,Age70_79,COM,244115
2021-W11,0,0,0,0,,PL41,37958138,PL,Age70_79,JANSS,244115
2021-W11,540,0,1100,0,,PL41,37958138,PL,Age70_79,MOD,244115
2021-W11,0,0,0,0,,PL81,37958138,PL,Age70_79,JANSS,158235
2021-W11,10551,0,5871,0,,PL81,37958138,PL,Age70_79,COM,158235
2021-W11,2,0,0,0,,PL81,37958138,PL,Age70_79,AZ,158235
2021-W11,1142,0,1851,0,,PL92X,37958138,PL,Age70_79,MOD,
2021-W11,21893,0,11307,0,,PL92X,37958138,PL,Age70_79,COM,
2021-W11,26,0,0,0,,PL92X,37958138,PL,Age70_79,AZ,
2021-W11,567,0,3120,0,,PL21,37958138,PL,Age70_79,MOD,233239
2021-W11,0,0,0,0,,PL21,37958138,PL,Age70_79,JANSS,233239
2021-W11,13315,0,5858,0,,PL21,37958138,PL,Age70_79,COM,233239
2021-W11,6,0,0,0,,PL21,37958138,PL,Age70_79,AZ,233239
2021-W11,53,0,486,0,,PL84,37958138,PL,Age70_79,MOD,82025
2021-W11,0,0,0,0,,PL84,37958138,PL,Age70_79,JANSS,82025
2021-W11,5202,0,3656,0,,PL84,37958138,PL,Age70_79,COM,82025
2021-W11,82,0,0,0,,PL72,37958138,PL,Age70_79,MOD,96096
2021-W11,0,0,0,0,,PL72,37958138,PL,Age70_79,JANSS,96096
2021-W11,4152,0,2546,0,,PL72,37958138,PL,Age70_79,COM,96096
2021-W11,0,0,0,0,,PL72,37958138,PL,Age70_79,AZ,96096
2021-W11,5,0,0,0,,PL82,37958138,PL,Age70_79,AZ,142616
2021-W11,0,0,0,0,,PL84,37958138,PL,Age70_79,AZ,82025
2021-W11,1,0,0,0,,PL52,37958138,PL,Age70_79,AZ,71596
2021-W11,4530,0,2298,0,,PL52,37958138,PL,Age70_79,COM,71596
2021-W11,0,0,0,0,,PL52,37958138,PL,Age70_79,JANSS,71596
2021-W11,56,0,101,0,,PL52,37958138,PL,Age70_79,MOD,71596
2021-W11,1185,0,1053,0,,PL71,37958138,PL,Age70_79,MOD,203817
2021-W11,0,0,0,0,,PL71,37958138,PL,Age70_79,JANSS,203817
2021-W11,10043,0,5621,0,,PL71,37958138,PL,Age70_79,COM,203817
2021-W11,2,0,0,0,,PL71,37958138,PL,Age70_79,AZ,203817
2021-W11,62,0,11,0,,PL,37958138,PL,Age70_79,AZ,2783163
2021-W11,150755,0,79218,0,,PL,37958138,PL,Age70_79,COM,2783163
2021-W11,0,0,0,0,,PL,37958138,PL,Age70_79,JANSS,2783163
2021-W11,197,0,1616,0,,PL82,37958138,PL,Age70_79,MOD,142616
2021-W11,0,0,0,0,,PL82,37958138,PL,Age70_79,JANSS,142616
2021-W11,8216,0,4730,0,,PL82,37958138,PL,Age70_79,COM,142616
2021-W11,1,0,0,0,,PL42,37958138,PL,Age70_79,AZ,123207
2021-W11,910,0,2360,0,,PL63,37958138,PL,Age70_79,MOD,158403
2021-W11,10463,0,18538,0,,PL,37958138,PL,Age70_79,MOD,2783163
2021-W11,0,0,0,0,,PL63,37958138,PL,Age70_79,JANSS,158403
2021-W11,1,0,0,0,,PL84,37958138,PL,Age80+,AZ,58805
2021-W11,1406,0,1567,0,,PL72,37958138,PL,Age80+,COM,62004
2021-W11,0,0,0,0,,PL72,37958138,PL,Age80+,AZ,62004
2021-W11,498,0,675,0,,PL51,37958138,PL,Age80+,MOD,129247
2021-W11,0,0,0,0,,PL51,37958138,PL,Age80+,JANSS,129247
2021-W11,221,0,275,0,,PL22,37958138,PL,Age80+,MOD,203143
2021-W11,3386,0,3912,0,,PL21,37958138,PL,Age80+,COM,151570
2021-W11,5859,0,7102,1,,PL22,37958138,PL,Age80+,COM,203143
2021-W11,53,0,0,0,,PL72,37958138,PL,Age80+,MOD,62004
2021-W11,159,0,118,0,,PL81,37958138,PL,Age80+,MOD,99373
2021-W11,2044,0,1589,0,,PL82,37958138,PL,Age80+,COM,93154
2021-W11,0,0,0,0,,PL82,37958138,PL,Age80+,AZ,93154
2021-W11,2,0,0,0,,PL92X,37958138,PL,Age80+,AZ,
2021-W11,6782,0,8261,0,,PL92X,37958138,PL,Age80+,COM,
2021-W11,0,0,0,0,,PL22,37958138,PL,Age80+,AZ,203143
2021-W11,0,0,0,0,,PL92X,37958138,PL,Age80+,JANSS,
2021-W11,1482,0,1668,0,,PL84,37958138,PL,Age80+,COM,58805
2021-W11,0,0,0,0,,PL21,37958138,PL,Age80+,AZ,151570
2021-W11,133,0,693,0,,PL41,37958138,PL,Age80+,MOD,129941
2021-W11,0,0,0,0,,PL82,37958138,PL,Age80+,JANSS,93154
2021-W11,0,0,0,0,,PL61,37958138,PL,Age80+,AZ,83851
2021-W11,0,0,0,0,,PL21,37958138,PL,Age80+,JANSS,151570
2021-W11,43,0,304,0,,PL82,37958138,PL,Age80+,MOD,93154
2021-W11,96,0,350,0,,PL21,37958138,PL,Age80+,MOD,151570
2021-W11,0,0,0,0,,PL42,37958138,PL,Age80+,AZ,68715
2021-W11,0,0,0,0,,PL72,37958138,PL,Age80+,JANSS,62004
2021-W11,1557,0,2104,0,,PL42,37958138,PL,Age80+,COM,68715
2021-W11,0,0,0,0,,PL42,37958138,PL,Age80+,JANSS,68715
2021-W11,297,0,60,0,,PL42,37958138,PL,Age80+,MOD,68715
2021-W11,344,0,2015,0,,PL92X,37958138,PL,Age80+,MOD,
2021-W11,2603,0,5939,0,,PL,37958138,PL,Age80+,MOD,1685759
2021-W11,345,0,553,0,,PL71,37958138,PL,Age80+,MOD,117646
2021-W11,0,0,0,0,,PL71,37958138,PL,Age80+,JANSS,117646
2021-W11,2412,0,3472,0,,PL71,37958138,PL,Age80+,COM,117646
2021-W11,0,0,0,0,,PL71,37958138,PL,Age80+,AZ,117646
2021-W11,0,0,0,0,,PL41,37958138,PL,Age80+,JANSS,129941
2021-W11,2931,0,3892,0,,PL41,37958138,PL,Age80+,COM,129941
2021-W11,2489,0,2857,0,,PL61,37958138,PL,Age80+,COM,83851
2021-W11,0,0,0,0,,PL61,37958138,PL,Age80+,JANSS,83851
2021-W11,100,0,75,0,,PL61,37958138,PL,Age80+,MOD,83851
2021-W11,0,0,0,0,,PL41,37958138,PL,Age80+,AZ,129941
2021-W11,0,0,0,0,,PL43,37958138,PL,Age80+,AZ,38405
2021-W11,845,0,930,0,,PL43,37958138,PL,Age80+,COM,38405
2021-W11,0,0,0,0,,PL81,37958138,PL,Age80+,AZ,99373
2021-W11,2003,0,2399,0,,PL81,37958138,PL,Age80+,COM,99373
2021-W11,0,0,0,0,,PL22,37958138,PL,Age80+,JANSS,203143
2021-W11,0,0,0,0,,PL43,37958138,PL,Age80+,JANSS,38405
2021-W11,0,0,0,0,,PL52,37958138,PL,Age80+,AZ,47155
2021-W11,1174,0,1495,0,,PL52,37958138,PL,Age80+,COM,47155
2021-W11,0,0,0,0,,PL52,37958138,PL,Age80+,JANSS,47155
2021-W11,11,0,94,0,,PL52,37958138,PL,Age80+,MOD,47155
2021-W11,76,0,13,0,,PL43,37958138,PL,Age80+,MOD,38405
2021-W11,3,0,1,0,,PL,37958138,PL,Age80+,AZ,1685759
2021-W11,0,0,0,0,,PL62,37958138,PL,Age80+,AZ,55242
2021-W11,0,0,0,0,,PL81,37958138,PL,Age80+,JANSS,99373
2021-W11,1388,0,1545,0,,PL62,37958138,PL,Age80+,COM,55242
2021-W11,158,0,381,0,,PL63,37958138,PL,Age80+,MOD,91733
2021-W11,0,0,0,0,,PL63,37958138,PL,Age80+,JANSS,91733
2021-W11,2558,0,3121,0,,PL63,37958138,PL,Age80+,COM,91733
2021-W11,0,0,1,0,,PL63,37958138,PL,Age80+,AZ,91733
2021-W11,41665,0,49591,1,,PL,37958138,PL,Age80+,COM,1685759
2021-W11,0,0,0,0,,PL,37958138,PL,Age80+,JANSS,1685759
2021-W11,42,0,99,0,,PL84,37958138,PL,Age80+,MOD,58805
2021-W11,0,0,0,0,,PL62,37958138,PL,Age80+,JANSS,55242
2021-W11,27,0,234,0,,PL62,37958138,PL,Age80+,MOD,55242
2021-W11,0,0,0,0,,PL51,37958138,PL,Age80+,AZ,129247
2021-W11,3349,0,3677,0,,PL51,37958138,PL,Age80+,COM,129247
2021-W11,0,0,0,0,,PL84,37958138,PL,Age80+,JANSS,58805
2021-W11,4,0,11,0,,PL71,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL71,37958138,PL,AgeUNK,AZ,
2021-W11,4,0,2,0,,PL51,37958138,PL,AgeUNK,COM,
2021-W11,3,0,0,0,,PL51,37958138,PL,AgeUNK,AZ,
2021-W11,0,0,0,0,,PL72,37958138,PL,AgeUNK,JANSS,
2021-W11,0,0,0,0,,PL72,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL21,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL72,37958138,PL,AgeUNK,AZ,
2021-W11,87,0,0,0,,PL81,37958138,PL,AgeUNK,AZ,
2021-W11,0,0,0,0,,PL22,37958138,PL,AgeUNK,JANSS,
2021-W11,3,0,1,0,,PL81,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL81,37958138,PL,AgeUNK,JANSS,
2021-W11,13,0,0,0,,PL22,37958138,PL,AgeUNK,AZ,
2021-W11,28,0,0,0,,PL61,37958138,PL,AgeUNK,AZ,
2021-W11,7,0,3,0,,PL22,37958138,PL,AgeUNK,COM,
2021-W11,90,0,0,0,,PL92X,37958138,PL,AgeUNK,AZ,
2021-W11,0,0,0,0,,PL84,37958138,PL,AgeUNK,MOD,
2021-W11,4,0,3,0,,PL61,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL61,37958138,PL,AgeUNK,JANSS,
2021-W11,0,0,0,0,,PL61,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL41,37958138,PL,AgeUNK,JANSS,
2021-W11,0,0,0,0,,PL41,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL81,37958138,PL,AgeUNK,MOD,
2021-W11,3,0,53,0,,PL,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL,37958138,PL,AgeUNK,JANSS,
2021-W11,84,0,35,0,,PL,37958138,PL,AgeUNK,COM,
2021-W11,1,0,0,0,,PL82,37958138,PL,AgeUNK,AZ,
2021-W11,3,0,0,0,,PL82,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL82,37958138,PL,AgeUNK,JANSS,
2021-W11,322,0,0,0,,PL,37958138,PL,AgeUNK,AZ,
2021-W11,0,0,0,0,,PL22,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL52,37958138,PL,AgeUNK,AZ,
2021-W11,0,0,0,0,,PL51,37958138,PL,AgeUNK,JANSS,
2021-W11,0,0,0,0,,PL82,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,1,0,,PL43,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL43,37958138,PL,AgeUNK,JANSS,
2021-W11,0,0,0,0,,PL43,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL92X,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL92X,37958138,PL,AgeUNK,JANSS,
2021-W11,2,0,51,0,,PL63,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL63,37958138,PL,AgeUNK,JANSS,
2021-W11,27,0,0,0,,PL63,37958138,PL,AgeUNK,COM,
2021-W11,12,0,6,0,,PL92X,37958138,PL,AgeUNK,COM,
2021-W11,1,0,0,0,,PL63,37958138,PL,AgeUNK,AZ,
2021-W11,1,0,1,0,,PL52,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL52,37958138,PL,AgeUNK,JANSS,
2021-W11,1,0,0,0,,PL52,37958138,PL,AgeUNK,MOD,
2021-W11,1,0,0,0,,PL42,37958138,PL,AgeUNK,AZ,
2021-W11,0,0,0,0,,PL84,37958138,PL,AgeUNK,JANSS,
2021-W11,0,0,0,0,,PL84,37958138,PL,AgeUNK,COM,
2021-W11,1,0,0,0,,PL43,37958138,PL,AgeUNK,AZ,
2021-W11,5,0,0,0,,PL42,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL42,37958138,PL,AgeUNK,JANSS,
2021-W11,2,0,0,0,,PL41,37958138,PL,AgeUNK,AZ,
2021-W11,7,0,0,0,,PL84,37958138,PL,AgeUNK,AZ,
2021-W11,0,0,0,0,,PL42,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL51,37958138,PL,AgeUNK,MOD,
2021-W11,71,0,0,0,,PL21,37958138,PL,AgeUNK,AZ,
2021-W11,17,0,0,0,,PL62,37958138,PL,AgeUNK,AZ,
2021-W11,4,0,3,0,,PL62,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL62,37958138,PL,AgeUNK,JANSS,
2021-W11,0,0,2,0,,PL62,37958138,PL,AgeUNK,MOD,
2021-W11,6,0,1,0,,PL21,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL21,37958138,PL,AgeUNK,JANSS,
2021-W11,0,0,0,0,,PL71,37958138,PL,AgeUNK,MOD,
2021-W11,4,0,3,0,,PL41,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL72,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL71,37958138,PL,AgeUNK,JANSS,
2021-W11,100,0,86,0,,PL52,37958138,PL,HCW,COM,
2021-W11,51,0,0,0,,PL52,37958138,PL,HCW,AZ,
2021-W11,65,0,83,0,,PL51,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL51,37958138,PL,HCW,JANSS,
2021-W11,410,0,392,0,,PL51,37958138,PL,HCW,COM,
2021-W11,173,0,0,0,,PL51,37958138,PL,HCW,AZ,
2021-W11,1,0,1,0,,PL43,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL43,37958138,PL,HCW,JANSS,
2021-W11,30,0,1,0,,PL43,37958138,PL,HCW,AZ,
2021-W11,27,0,5,0,,PL42,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL42,37958138,PL,HCW,JANSS,
2021-W11,156,0,200,0,,PL42,37958138,PL,HCW,COM,
2021-W11,146,0,0,0,,PL42,37958138,PL,HCW,AZ,
2021-W11,18,0,44,0,,PL41,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL41,37958138,PL,HCW,JANSS,
2021-W11,278,0,368,0,,PL41,37958138,PL,HCW,COM,
2021-W11,207,0,0,0,,PL41,37958138,PL,HCW,AZ,
2021-W11,29,0,68,0,,PL22,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL22,37958138,PL,HCW,JANSS,
2021-W11,566,0,523,0,,PL22,37958138,PL,HCW,COM,
2021-W11,367,0,1,0,,PL22,37958138,PL,HCW,AZ,
2021-W11,17,0,126,0,,PL21,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL21,37958138,PL,HCW,JANSS,
2021-W11,568,0,477,0,,PL21,37958138,PL,HCW,COM,
2021-W11,276,0,0,0,,PL21,37958138,PL,HCW,AZ,
2021-W11,310,0,1008,0,,PL,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL,37958138,PL,HCW,JANSS,
2021-W11,5313,0,4864,0,,PL,37958138,PL,HCW,COM,
2021-W11,2774,0,4,0,,PL,37958138,PL,HCW,AZ,
2021-W11,123,0,91,0,,PL43,37958138,PL,HCW,COM,
2021-W11,49,0,301,0,,PL92X,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL92X,37958138,PL,HCW,JANSS,
2021-W11,893,0,744,0,,PL92X,37958138,PL,HCW,COM,
2021-W11,524,0,1,0,,PL92X,37958138,PL,HCW,AZ,
2021-W11,11,0,60,0,,PL84,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL84,37958138,PL,HCW,JANSS,
2021-W11,222,0,184,0,,PL84,37958138,PL,HCW,COM,
2021-W11,70,0,0,0,,PL84,37958138,PL,HCW,AZ,
2021-W11,11,0,24,0,,PL82,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL82,37958138,PL,HCW,JANSS,
2021-W11,496,0,284,0,,PL82,37958138,PL,HCW,COM,
2021-W11,140,0,0,0,,PL82,37958138,PL,HCW,AZ,
2021-W11,10,0,11,0,,PL81,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL81,37958138,PL,HCW,JANSS,
2021-W11,305,0,256,0,,PL81,37958138,PL,HCW,COM,
2021-W11,160,0,0,0,,PL81,37958138,PL,HCW,AZ,
2021-W11,0,0,0,0,,PL72,37958138,PL,HCW,JANSS,
2021-W11,185,0,227,0,,PL72,37958138,PL,HCW,COM,
2021-W11,51,0,0,0,,PL72,37958138,PL,HCW,AZ,
2021-W11,38,0,53,0,,PL71,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL71,37958138,PL,HCW,JANSS,
2021-W11,335,0,302,0,,PL71,37958138,PL,HCW,COM,
2021-W11,196,0,1,0,,PL71,37958138,PL,HCW,AZ,
2021-W11,24,0,162,0,,PL63,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL63,37958138,PL,HCW,JANSS,
2021-W11,282,0,256,0,,PL63,37958138,PL,HCW,COM,
2021-W11,158,0,0,0,,PL63,37958138,PL,HCW,AZ,
2021-W11,6,0,40,0,,PL62,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL62,37958138,PL,HCW,JANSS,
2021-W11,169,0,156,0,,PL62,37958138,PL,HCW,COM,
2021-W11,71,0,0,0,,PL62,37958138,PL,HCW,AZ,
2021-W11,2,0,28,0,,PL61,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL61,37958138,PL,HCW,JANSS,
2021-W11,225,0,318,0,,PL61,37958138,PL,HCW,COM,
2021-W11,154,0,0,0,,PL61,37958138,PL,HCW,AZ,
2021-W11,1,0,2,0,,PL52,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL52,37958138,PL,HCW,JANSS,
2021-W11,1,0,0,0,,PL72,37958138,PL,HCW,MOD,
2021-W12,108,0,1052,0,,PL72,37958138,PL,ALL,MOD,1016552
2021-W12,14394,0,12,0,,PL42,37958138,PL,ALL,AZ,1381726
2021-W12,18400,0,13,0,,PL61,37958138,PL,ALL,AZ,1679966
2021-W12,15765,0,7525,0,,PL61,37958138,PL,ALL,COM,1679966
2021-W12,0,0,0,0,,PL61,37958138,PL,ALL,JANSS,1679966
2021-W12,20640,0,14,0,,PL71,37958138,PL,ALL,AZ,2026852
2021-W12,1074,0,5721,0,,PL63,37958138,PL,ALL,MOD,1856577
2021-W12,0,0,0,0,,PL63,37958138,PL,ALL,JANSS,1856577
2021-W12,17270,0,8676,0,,PL63,37958138,PL,ALL,COM,1856577
2021-W12,18816,0,10,0,,PL63,37958138,PL,ALL,AZ,1856577
2021-W12,48598,0,6,0,,PL92X,37958138,PL,ALL,AZ,
2021-W12,51502,0,20718,0,,PL92X,37958138,PL,ALL,COM,
2021-W12,20291,0,9756,0,,PL71,37958138,PL,ALL,COM,2026852
